dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,14.555200,10.399999,4.662518,7.769784,6.474820,0.000000,4.223347
0.010000,14.518986,10.330893,4.740540,7.834532,6.474820,0.000000,4.235962
0.010000,14.483340,10.260763,4.819209,7.899281,6.474820,0.000000,4.248210
0.010000,14.448255,10.189628,4.898525,7.964029,6.474820,-0.000000,4.260087
0.010000,14.413725,10.117505,4.978489,8.028777,6.474820,0.000000,4.271592
0.010000,14.379740,10.044407,5.059101,8.093525,6.474820,0.000000,4.282723
0.010000,14.346292,9.970353,5.140360,8.158273,6.474820,0.000000,4.293480
0.010000,14.313367,9.895355,5.222266,8.223022,6.474820,-0.000000,4.303863
0.010000,14.280955,9.819431,5.304820,8.287770,6.474820,0.000000,4.313872
0.010000,14.249041,9.742593,5.388022,8.352518,6.474820,-0.000000,4.323509
0.010000,14.217612,9.664859,5.471871,8.417266,6.474820,0.000000,4.332774
0.010000,14.186653,9.586238,5.556367,8.482014,6.474820,-0.000000,4.341670
0.010000,14.156148,9.506747,5.641511,8.546763,6.474820,0.000000,4.350196
0.010000,14.126081,9.426397,5.727302,8.611511,6.474820,-0.000000,4.358357
0.010000,14.096433,9.345201,5.813741,8.676259,6.474820,0.000000,4.366152
0.010000,14.067187,9.263174,5.900827,8.741007,6.474820,0.000000,4.373585
0.010000,14.038323,9.180324,5.988561,8.805755,6.474820,-0.000000,4.380656
0.010000,14.009823,9.096663,6.076942,8.870504,6.474820,0.000000,4.387369
0.010000,13.981685,9.012267,6.165906,8.922302,5.179856,-129.496403,4.393719
0.010000,13.953927,8.927268,6.255324,8.961151,3.884892,-129.496403,4.399700
0.010000,13.926563,8.841800,6.345065,8.987050,2.589928,-129.496403,4.405310
0.010000,13.899605,8.756000,6.435000,9.000000,1.294964,-129.496403,4.410545
0.010000,13.873062,8.670003,6.525000,9.000000,0.000000,-129.496403,4.415405
0.010000,13.846920,8.583884,6.615000,9.000000,0.000000,0.000000,4.419894
0.010000,13.821150,8.497652,6.705000,9.000000,0.000000,0.000000,4.424020
0.010000,13.795720,8.411319,6.795000,9.000000,0.000000,0.000000,4.427790
0.010000,13.770601,8.324896,6.885000,9.000000,0.000000,0.000000,4.431210
0.010000,13.745762,8.238391,6.975000,9.000000,0.000000,0.000000,4.434286
0.010000,13.721175,8.151814,7.065000,9.000000,0.000000,0.000000,4.437022
0.010000,13.696810,8.065175,7.155000,9.000000,0.000000,0.000000,4.439425
0.010000,13.672640,7.978482,7.245000,9.000000,0.000000,0.000000,4.441497
0.010000,13.648635,7.891742,7.335000,9.000000,0.000000,0.000000,4.443243
0.010000,13.624767,7.804964,7.425000,9.000000,0.000000,0.000000,4.444664
0.010000,13.601009,7.718157,7.515000,9.000000,0.000000,0.000000,4.445765
0.010000,13.577332,7.631327,7.605000,9.000000,0.000000,0.000000,4.446545
0.010000,13.553709,7.544482,7.695000,9.000000,0.000000,0.000000,4.447008
0.010000,13.530113,7.457631,7.785000,9.000000,0.000000,0.000000,4.447153
0.010000,13.506515,7.370779,7.875000,9.000000,0.000000,0.000000,4.446981
0.010000,13.482889,7.283936,7.965000,9.000000,0.000000,0.000000,4.446491
0.010000,13.459206,7.197107,8.055000,9.000000,0.000000,0.000000,4.445683
0.010000,13.435440,7.110302,8.145000,9.000000,0.000000,0.000000,4.444556
0.010000,13.411561,7.023527,8.235000,9.000000,0.000000,0.000000,4.443107
0.010000,13.387543,6.936791,8.325000,9.000000,0.000000,0.000000,4.441333
0.010000,13.363357,6.850102,8.415000,9.000000,0.000000,0.000000,4.439233
0.010000,13.338975,6.763468,8.505000,9.000000,0.000000,0.000000,4.436802
0.010000,13.314367,6.676897,8.595000,9.000000,0.000000,0.000000,4.434037
0.010000,13.289506,6.590399,8.685000,9.000000,0.000000,0.000000,4.430932
